625,600,30,100,150,28.3,475.6,475.6,221.1,0.00201,0.00209,0.02612,41.2614,68.647
625,600,30,100,150,28,475.6,475.6,221.1,0.00201,0.00209,0.02612,82.152,78.453
625,600,30,100,150,29,475.6,475.6,221.1,0.00201,0.00209,0.02612,123.714,101.989
1200,2300,75,250,250,23.2,335.4,335.4,467.8,0.00188,0.00188,0.0255,0,965.955
1200,2300,80,250,250,33,335.4,335.4,467.8,0.00177,0.00177,0.0255,0,931.632
1200,1550,80,250,250,17.4,485.4,485.4,467.8,0.00177,0.00168,0.0255,0,608.012
150,430,30,30,150,22.5,0,0,382.5,0,0,0.0068,0,24.909
150,430,30,30,150,22.5,382.5,382.5,382.5,0.00411,0.0036,0.0068,0,20.692
150,430,30,30,150,16.9,382.5,382.5,382.5,0.00411,0.0036,0.0068,0,17.358
150,430,30,30,150,16.9,333.4,333.4,382.5,0.00418,0.00368,0.0068,0,19.123
150,430,30,30,150,16.9,382.5,382.5,382.5,0.00411,0.0036,0.0068,0,22.751
150,430,30,30,150,16.1,382.5,382.5,382.5,0.00411,0.0036,0.0068,0,19.025
150,430,30,30,150,16.1,382.5,382.5,382.5,0.00411,0.0036,0.0068,0,20.79
150,430,25,30,145,26.5,402.1,402.1,402.1,0.00493,0.00432,0.0071,0,28.439
150,430,23,30,145,17.9,402.1,402.1,402.1,0.00536,0.0047,0.0071,0,24.517
150,430,25,30,145,17.9,323.6,323.6,402.1,0.00501,0.00441,0.0071,0,25.988
150,430,20,30,145,15.4,323.6,323.6,402.1,0.00627,0.00551,0.0071,0,25.988
150,430,23,30,145,19.9,323.6,323.6,402.1,0.00728,0.00702,0.0071,0,29.42
150,430,24,30,145,18.6,323.6,323.6,402.1,0.00697,0.00672,0.0071,0,27.459
355,430,23,30,145,14.2,0,0,407.3,0,0,0.0152,0,18.142
355,430,24,30,145,14.2,0,0,407.3,0,0,0.0152,0,16.377
355,430,27,30,145,14.2,402.1,402.1,407.3,0.00385,0.004,0.0152,0,24.517
355,430,24,30,145,14.2,323.6,323.6,407.3,0.00433,0.0045,0.0152,0,23.536
355,430,22,30,145,16.2,323.6,323.6,407.3,0.00483,0.00501,0.0152,0,20.006
355,430,16,30,145,13.8,323.6,323.6,407.3,0.00664,0.00689,0.0152,0,19.123
355,430,22,30,145,17.9,323.6,323.6,407.3,0.00723,0.00733,0.0152,0,24.713
355,430,22,30,145,16.8,323.6,323.6,407.3,0.00723,0.00733,0.0152,0,25.89
200,420,20,60,60,13.7,0,0,342.8,0,0,0.0179,0,36.677
200,420,20,60,60,13.7,323.6,323.6,342.8,0.00523,0.00523,0.0179,0,48.739
200,420,20,60,60,19.1,0,0,334.5,0,0,0.0318,0,37.265
200,420,20,60,60,18,0,0,334.5,0,0,0.0318,0,37.461
200,420,20,60,60,19.1,323.6,323.6,334.5,0.00523,0.00523,0.0318,0,43.149
200,420,20,60,60,18,323.6,323.6,334.5,0.00523,0.00523,0.0318,0,48.445
200,420,20,60,60,16.7,0,0,294.2,0,0,0.0462,0,35.304
200,420,20,60,60,15.2,0,0,294.2,0,0,0.0462,0,34.323
200,420,20,60,60,15.2,0,0,294.2,0,0,0.0462,0,32.362
200,420,20,60,60,29.4,372.7,372.7,294.2,0.00258,0.00257,0.0308,0,45.111
1200,2300,74,250,250,24.1,549.2,549.2,418.7,0.00184,0.00184,0.0254,0,833.565
1200,2300,83,250,250,25.2,460.9,460.9,418.7,0.00074,0.00074,0.0254,0,804.145
1600,1700,160,170,160,17.3,419.2,407,418.7,0.00263,0.00505,0.0568,0,809.049
1600,1700,160,170,160,20.8,419.2,407,376.6,0.00263,0.00505,0.0568,531.8144,725.692
1600,1700,160,170,160,20.8,421.6,407,376.6,0.00568,0.00505,0.0568,531.8144,813.952
1600,1700,160,170,160,13.7,421.6,407,376.6,0.00568,0.00505,0.0568,532.8752,813.952
1600,1700,160,170,160,14.7,415.2,407,376.6,0.01083,0.00505,0.0568,531.7872,804.145
1600,1700,160,170,160,18.3,415.2,407,376.6,0.01083,0.00505,0.0568,532.6032,912.018
1600,1700,160,170,160,20.8,420.7,407,382.3,0.00611,0.00505,0.0251,531.8144,686.466
1600,1700,160,170,160,13.7,420.7,407,382.3,0.00611,0.00505,0.0251,532.8752,617.819
1600,1700,160,170,160,14.7,415.2,407,382.3,0.01083,0.00505,0.0251,531.7872,706.079
1600,1700,160,170,160,18.3,415.2,407,382.3,0.01083,0.00505,0.0251,532.6032,760.015
1600,850,160,85,160,20.8,421.6,407,380.4,0.00568,0.00404,0.0991,265.9072,321.168
1600,850,160,85,160,17.8,421.6,407,380.4,0.00568,0.00404,0.0991,266.288,333.426
1600,850,160,85,160,17.8,415.2,407,377.6,0.01083,0.00404,0.0844,266.288,323.619
1600,850,160,85,160,23.2,415.2,407,377.6,0.01083,0.00404,0.0844,268.192,367.749
300,420,20,60,40,63.4,0,0,315.8,0,0,0.0701,0,38.638
300,420,40,42,40,63.4,0,0,315.8,0,0,0.1002,0,50.406
450,570,20,60,60,32.1,0,0,367.7,0,0,0.047,0,50.995
450,570,30,60,60,32.2,0,0,367.7,0,0,0.047,0,39.227
450,570,40,60,60,33.3,0,0,367.7,0,0,0.047,0,58.84
450,570,10,60,60,31.9,284.4,284.4,367.7,0.03667,0.03667,0.047,0,46.081
450,570,20,60,60,34.3,284.4,284.4,367.7,0.01833,0.01833,0.047,0,62.763
450,570,20,60,60,30.1,284.4,284.4,367.7,0.01833,0.01833,0.047,0,74.531
450,570,20,60,60,34.9,284.4,284.4,367.7,0.01833,0.01833,0.047,0,62.763
450,570,30,60,60,35.6,284.4,284.4,367.7,0.01222,0.01222,0.047,0,94.144
450,570,30,60,60,34.3,284.4,284.4,367.7,0.01222,0.01222,0.047,0,89.633
450,570,30,60,60,33.8,284.4,284.4,367.7,0.01222,0.01222,0.047,0,86.299
450,570,40,60,60,32.9,284.4,284.4,367.7,0.00917,0.00917,0.047,0,98.067
450,570,40,60,60,35.3,284.4,284.4,367.7,0.00917,0.00917,0.047,0,97.086
450,570,40,60,60,35.8,284.4,284.4,367.7,0.00917,0.00917,0.047,0,101.989
450,570,10,60,60,45.8,294.2,294.2,292.7,0.01833,0.01833,0.047,0,42.659
450,570,10,60,60,43.4,294.2,294.2,292.7,0.01833,0.01833,0.047,0,43.836
450,570,20,60,60,43,294.2,294.2,292.7,0.01833,0.01833,0.047,0,68.647
450,570,20,60,60,48.7,294.2,294.2,292.7,0.01833,0.01833,0.047,0,70.608
450,570,30,60,60,40,294.2,294.2,292.7,0.01222,0.01222,0.047,0,70.608
450,570,30,60,60,46.1,294.2,294.2,292.7,0.01222,0.01222,0.047,0,76.492
450,570,40,60,60,45.3,294.2,294.2,292.7,0.00917,0.00917,0.047,0,78.453
450,570,40,60,60,42.6,294.2,294.2,292.7,0.00917,0.00917,0.047,0,77.473
450,570,10,60,60,46.3,294.2,294.2,292.7,0.02444,0.02444,0.047,0,55.211
450,570,10,60,60,46.9,294.2,294.2,292.7,0.02444,0.02444,0.047,0,57.075
450,570,10,60,60,45.6,294.2,294.2,292.7,0.02444,0.02444,0.047,0,58.055
450,570,20,60,60,43.7,323.6,323.6,292.7,0.02444,0.02444,0.047,0,81.886
450,570,20,60,60,43.9,323.6,323.6,292.7,0.02444,0.02444,0.047,0,76.492
450,570,20,60,60,45.1,323.6,323.6,292.7,0.02444,0.02444,0.047,0,79.924
450,570,30,60,60,45.4,323.6,323.6,292.7,0.0163,0.0163,0.047,0,74.531
450,570,30,60,60,43.1,323.6,323.6,292.7,0.0163,0.0163,0.047,0,83.945
450,570,30,60,60,44.4,323.6,323.6,292.7,0.0163,0.0163,0.047,0,84.533
450,570,40,60,60,43.8,323.6,323.6,292.7,0.01222,0.01222,0.047,0,86.299
450,570,40,60,60,43.1,323.6,323.6,292.7,0.01222,0.01222,0.047,0,78.453
450,570,40,60,60,40.8,323.6,323.6,292.7,0.01222,0.01222,0.047,0,91.888
813,507,67,120,107,30.2,296.2,296.2,260.9,0.01891,0.01966,0.0396,0,101.008
813,507,67,120,107,31.4,296.2,296.2,302,0.01891,0.01966,0.0826,0,161.81
813,507,67,120,107,29.9,296.2,296.2,260.9,0.02583,0.02528,0.0396,0,108.854
813,507,67,120,107,32.2,296.2,296.2,302,0.02583,0.02528,0.0827,0,174.558
813,507,67,120,107,29.7,296.2,296.2,260.9,0.01894,0.01966,0.0396,0,195.152
813,507,67,120,107,28.6,296.2,296.2,302,0.01894,0.01966,0.0826,0,184.365
840,1000,40,80,80,15.8,236.8,236.8,286.1,0.00331,0.00331,0.0083,0,45.111
840,1000,40,80,80,15.8,334.9,334.9,286.1,0.00457,0.00457,0.0083,0,50.504
840,1000,30,80,80,12.3,433,433,294.2,0.00442,0.00442,0.0375,0,74.776
840,1000,30,80,80,12.3,531,531,294.2,0.0061,0.0061,0.0375,0,70.608
1440,3960,120,360,360,20.6,571.7,571.7,397.2,0.00663,0.00663,0.0177,1174.6944,2353.596
1440,3960,120,360,360,20.8,571.7,571.7,397.2,0.00663,0.00663,0.0177,2253.58848,2941.995
1440,3960,120,360,360,21.3,571.7,571.7,397.2,0.00663,0.00663,0.0177,1568.8728,3138.128
1440,3960,120,360,360,19.6,571.7,571.7,397.2,0.00331,0.00331,0.0177,903.45024,1814.23
1440,3960,120,360,360,20.8,571.7,571.7,397.2,0.00333,0.00333,0.0177,958.76352,1912.297
1440,3960,120,360,360,20.5,284.4,284.4,397.2,0.00663,0.00687,0.0177,1071.576,2137.85
1440,3960,120,360,360,19.6,284.4,284.4,397.2,0.00663,0.00687,0.0177,987.27552,1980.943
1440,3960,120,360,360,20.9,397.2,397.2,397.2,0.00742,0.0077,0.0177,1152.07488,2304.563
1200,2720,80,320,320,19.7,353,353,362.8,0.00764,0.00712,0.0174,0,931.632
1200,2720,80,320,320,25.9,353,353,362.8,0.00764,0.00712,0.0174,0,1029.698
1200,2720,160,320,320,29.4,339.4,339.4,362.8,0.00623,0.0058,0.0174,0,1552.393
1200,2720,80,320,320,23.8,353,353,272.2,0.00764,0.00712,0.0648,0,1495.514
1200,2720,160,320,320,29.2,339.4,339.4,272.2,0.00623,0.0058,0.0648,0,2309.466
700,900,100,100,100,30,224.1,224.1,297.1,0.00097,0.00097,0.0503,0,249.089
700,900,100,100,100,28.6,224.1,224.1,297.1,0.00097,0.00097,0.0503,0,200.056
800,800,60,80,60,23.5,433.5,433.5,332.9,0.00233,0.00219,0.0529,0,101.989
800,800,60,80,60,23.5,433.5,433.5,342.9,0.00817,0.00729,0.0588,0,147.1
800,800,60,80,60,23.5,433.5,433.5,342.7,0.00408,0.00438,0.0829,0,135.332
800,800,60,80,60,23.5,433.5,433.5,345.4,0.00817,0.00729,0.0888,0,158.868
800,800,60,80,60,23.5,433.5,433.5,345.4,0.01167,0.01167,0.0888,0,174.558
800,1200,60,120,60,24.5,433.5,433.5,332.9,0.00233,0.00243,0.0353,0,159.848
800,1200,60,120,60,24.5,433.5,433.5,342.9,0.00817,0.00778,0.0392,0,235.36
800,1200,60,120,60,24.5,433.5,433.5,342.7,0.00408,0.00438,0.0553,0,219.669
800,1200,60,120,60,24.5,433.5,433.5,345.4,0.00817,0.00778,0.0592,0,259.876
800,1200,60,120,60,24.5,433.5,433.5,345.4,0.01167,0.01167,0.0592,0,274.586
800,1600,60,160,60,25.5,433.5,433.5,332.9,0.00233,0.00219,0.0265,0,199.075
800,1600,60,160,60,25.5,433.5,433.5,342.9,0.00817,0.00802,0.0294,0,321.56
800,1600,60,160,60,25.5,433.5,433.5,345.4,0.00408,0.00365,0.0444,0,318.716
800,1600,60,160,60,25.5,433.5,433.5,345.4,0.00817,0.00802,0.0444,0,382.459
800,1600,60,160,60,25.5,433.5,433.5,350.9,0.01167,0.01167,0.0473,0,421.686
2000,1000,120,100,120,19.37,392,392,382.5,0.00131,0.00251,0.085,0,198.094
2000,1000,120,100,120,19.56,402,402,382.5,0.00246,0.00251,0.085,0,269.683
2000,1000,120,100,120,19.54,402,402,382.5,0.00381,0.00251,0.10583,0,323.619
1800,1300,120,130,120,17.65,314,314,480.5,0.00131,0.00259,0.06538,0,308.909
1800,1300,120,130,120,17.8,471,471,480.5,0.00246,0.00125,0.06538,0,363.827
1800,1300,120,130,120,15.68,471,471,480.5,0.00246,0.00259,0.06538,0,374.614
1800,1300,100,130,100,17.56,366,366,485,0.00255,0.00255,0.07,0,257.915
1800,1300,80,130,80,16.39,367,367,485,0.0025,0.0025,0.07308,0,186.326
1400,1400,100,140,100,16.26,362,362,482.5,0.00127,0.00255,0.05714,0,234.379
1400,1400,100,140,100,16.99,366,366,482.5,0.00255,0.00127,0.05714,0,304.006
1400,1400,100,140,100,18.14,370,370,482.5,0.00255,0.00255,0.05714,0,288.316
1200,1700,80,170,80,17.09,366,366,482.5,0.00125,0.0025,0.04412,0,255.954
1200,1700,80,170,80,19.04,366,366,482.5,0.0025,0.00125,0.04412,0,367.749
1200,1700,80,170,80,18.84,366,366,482.5,0.0025,0.0025,0.04412,0,361.865
1800,1300,100,130,100,24.19,0,0,482.5,0,0,0.04615,0,257.915
